Account;date;Followers
BritishVogue;2018-04-12;3615453.0
ELLEmagazine;2018-04-12;6884866.0
Cosmopolitan;2018-04-12;1730857.0
Fashionista_com;2018-04-12;2258288.0
WhoWhatWear;2018-04-12;2328326.0
TheCut;2018-04-12;1432821.0
TimesFashion;2018-04-12;2508165.0
ELLEUK;2018-04-12;1220932.0
LondonFashionWk;2018-04-12;1273397.0
VictoriasSecret;2018-04-12;11546239.0
styleinmadrid;2018-04-12;28473.0
RevistaInStyle;2018-04-12;31168.0
Sephora;2018-04-12;2398820.0
CiudadanosCs;2018-04-12;468562.0
Bcnisnotcat_;2018-04-12;58650.0
AMI__cat;2018-04-12;38974.0
TheDemocrats;2018-04-12;1437191.0
epp;2018-04-12;125541.0
ahorapodemos;2018-04-12;1331248.0
CNNPolitics;2018-04-12;2660631.0
bpolitics;2018-04-12;238909.0
ABCPolitics;2018-04-12;694455.0
MSNBC;2018-04-12;2078986.0
latimes;2018-04-12;3246382.0
thehill;2018-04-12;3066244.0
vox_es;2018-04-12;74997.0
cope_es;2018-04-12;343837.0
OndaCero_es;2018-04-12;498256.0
UberFacts;2018-04-12;14518274.0
BuzzFeed;2018-04-12;6530534.0
SavedYouAClick;2018-04-12;260183.0
MoviePass;2018-04-12;49281.0
kalesalad;2018-04-12;170473.0
cuantocabron;2018-04-12;208674.0
ladbible;2018-04-12;2058960.0
mental_floss;2018-04-12;656807.0
elmundotoday;2018-04-12;1183628.0
Cabronazi;2018-04-12;256325.0
lavecinarubia;2018-04-12;412015.0
pourmecoffee;2018-04-12;281626.0
NFL_Memes;2018-04-12;441195.0
9GAG;2018-04-12;15041693.0
funnyordie;2018-04-12;14412545.0
netflix;2018-04-12;4913924.0
hbo;2018-04-12;1943524.0
FOXTV;2018-04-12;1264330.0
SonyPicsTeens;2018-04-12;2978334.0
Miramax;2018-04-12;427112.0
NBC;2018-04-12;1815459.0
La1_tve;2018-04-12;538113.0
laSextaTV;2018-04-12;902172.0
9gagtv;2018-04-12;186918.0
PrimeVideo;2018-04-12;375995.0
hulu;2018-04-12;537994.0
CBS;2018-04-12;983549.0
shows_tv;2018-04-12;14389.0
MarvelStudios;2018-04-12;899417.0
TwitterMovies;2018-04-12;7200385.0
policia;2018-04-12;3159368.0
CIA;2018-04-12;2305672.0
WhiteHouse;2018-04-12;16952789.0
casareal;2018-04-12;850418.0
nswpolice;2018-04-12;154696.0
guardiacivil;2018-04-12;1229116.0
DGTes;2018-04-12;204652.0
esa;2018-04-12;840897.0
NASA;2018-04-12;29263782.0
CERN;2018-04-12;2617928.0
EU_Commission;2018-04-12;930721.0
UN;2018-04-12;10305526.0
EUCouncil;2018-04-12;322837.0
ONU_es;2018-04-12;971915.0
UNICEF;2018-04-12;7232730.0
sockington;2018-04-12;1423064.0
Fascinatingpics;2018-04-12;6897394.0
shedancestibet;2018-04-12;24090.0
A_single_bear;2018-04-12;114393.0
BronxZoosCobra;2018-04-12;158780.0
MoveTheWorld;2018-04-12;119063.0
peta;2018-04-12;1066528.0
dodo;2018-04-12;829683.0
BuzzFeedAnimals;2018-04-12;108520.0
NationalZoo;2018-04-12;458587.0
fabulousanimals;2018-04-12;
darth;2018-04-12;123045.0
EmrgencyKittens;2018-04-12;7029644.0
AnimalPlanet;2018-04-12;1637088.0
natgeowild;2018-04-12;930842.0
TEDTalks;2018-04-12;11103710.0
materia_ciencia;2018-04-12;737626.0
cienciaplus;2018-04-12;402925.0
WIREDScience;2018-04-12;2101035.0
ScienceMarchDC;2018-04-12;356142.0
sciencemagazine;2018-04-12;1139051.0
sciencemuseum;2018-04-12;670797.0
aaas;2018-04-12;90625.0
NSF;2018-04-12;1094971.0
PopSci;2018-04-12;1267643.0
scienceworldca;2018-04-12;17693.0
rdfrs;2018-04-12;82561.0
MarsCuriosity;2018-04-12;3949640.0
cienciatmx;2018-04-12;25.0
CdeCiencia;2018-04-12;59077.0
StockTwits;2018-04-12;602336.0
business;2018-04-12;4713435.0
1Brokercom;2018-04-12;4809.0
LSFinancial;2018-04-12;15409.0
TV_TradingIdeas;2018-04-12;14016.0
mytradingbuddy;2018-04-12;84451.0
HarvardBiz;2018-04-12;5409519.0
BabyPips;2018-04-12;88462.0
FTTradingRoom;2018-04-12;23831.0
TradingNation;2018-04-12;17755.0
BigCheds;2018-04-12;57039.0
DanielsTrading;2018-04-12;6464.0
canuck2usa;2018-04-12;44294.0
BourseetTrading;2018-04-12;16025.0
tradingview;2018-04-12;
bonappetit;2018-04-13;3258776.0
NatGeoFood;2018-04-13;36141.0
TwitterFood;2018-04-13;839383.0
Fooddotcom;2018-04-13;30.0
newfoodeconomy;2018-04-13;6486.0
bflay;2018-04-13;2748158.0
RealCarrotFacts;2018-04-13;220219.0
NYTFood;2018-04-13;1422969.0
CivilEats;2018-04-13;93214.0
Seriouseats;2018-04-13;816426.0
RealCapnCrunch;2018-04-13;41704.0
iowagirleats;2018-04-13;15280.0
spoonuniversity;2018-04-13;17297.0
foodandwine;2018-04-13;6696129.0
epicurious;2018-04-13;2811610.0
Newsweek;2018-04-13;3430528.0
nytimes;2018-04-13;41786683.0
NBCNews;2018-04-13;6019149.0
CNN;2018-04-13;40120629.0
washingtonpost;2018-04-13;12436018.0
BBCWorld;2018-04-13;23170929.0
WSJ;2018-04-13;15739295.0
FoxNews;2018-04-13;17677126.0
ABC;2018-04-13;13900807.0
Reuters;2018-04-13;19636984.0
el_pais;2018-04-13;6623328.0
abc_es;2018-04-13;1540599.0
antena3com;2018-04-13;1362946.0
noticias_cuatro;2018-04-13;807594.0
24h_tve;2018-04-13;1272622.0
ecosdelbalon;2018-04-13;38903.0
NYT4thDownBot;2018-04-13;25805.0
baseballpro;2018-04-13;116128.0
FutbolAvanzado;2018-04-13;25808.0
NBA;2018-04-13;27548462.0
LaLiga;2018-04-13;3576448.0
AnalyseSport;2018-04-13;8541.0
Olympics;2018-04-13;6308155.0
wizard_cfc;2018-04-13;16561.0
ThatGuyTipsterr;2018-04-13;9487.0
moneyballfutbol;2018-04-13;2845.0
Multi_Apuesta;2018-04-13;50436.0
AP_Sports;2018-04-13;120601.0
sportbible;2018-04-13;1299360.0
SportsCenter;2018-04-13;35700742.0
livefolk;2018-04-13;205.0
travel;2018-04-13;6661391.0
NatGeoTravel;2018-04-13;6719585.0
TravelLeisure;2018-04-13;4040466.0
Earth_Pics;2018-04-13;
EarthPix;2018-04-13;3145159.0
frugaltraveler;2018-04-13;517211.0
nytimestravel;2018-04-13;1145652.0
BBC_Travel;2018-04-13;988338.0
TelegraphTravel;2018-04-13;287859.0
TravelMagazine;2018-04-13;2807857.0
CNTraveler;2018-04-13;3290985.0
ThatsEarth;2018-04-13;1464089.0
chicagoideas;2018-04-13;39488.0
ViajaEnElMundo;2018-04-13;132462.0
TheBlondeSalad;2018-04-13;9982.0
kenzo;2018-04-13;329858.0
voguemagazine;2018-04-13;13726402.0
BritishVogue;2018-04-13;3615661.0
ELLEmagazine;2018-04-13;6885804.0
Cosmopolitan;2018-04-13;1731225.0
Fashionista_com;2018-04-13;2258445.0
WhoWhatWear;2018-04-13;2328338.0
TheCut;2018-04-13;1432909.0
TimesFashion;2018-04-13;2508249.0
ELLEUK;2018-04-13;1220946.0
LondonFashionWk;2018-04-13;1273453.0
VictoriasSecret;2018-04-13;11547559.0
styleinmadrid;2018-04-13;28476.0
RevistaInStyle;2018-04-13;31169.0
Sephora;2018-04-13;2399173.0
CiudadanosCs;2018-04-13;468704.0
Bcnisnotcat_;2018-04-13;58696.0
AMI__cat;2018-04-13;39011.0
TheDemocrats;2018-04-13;1437495.0
epp;2018-04-13;125586.0
ahorapodemos;2018-04-13;1331473.0
CNNPolitics;2018-04-13;2662227.0
bpolitics;2018-04-13;238960.0
ABCPolitics;2018-04-13;695077.0
MSNBC;2018-04-13;2086140.0
latimes;2018-04-13;3247576.0
thehill;2018-04-13;3068232.0
vox_es;2018-04-13;75068.0
cope_es;2018-04-13;343887.0
OndaCero_es;2018-04-13;498359.0
UberFacts;2018-04-13;14519552.0
BuzzFeed;2018-04-13;6532735.0
SavedYouAClick;2018-04-13;260192.0
MoviePass;2018-04-13;49393.0
kalesalad;2018-04-13;170673.0
cuantocabron;2018-04-13;208642.0
ladbible;2018-04-13;2059550.0
mental_floss;2018-04-13;657117.0
elmundotoday;2018-04-13;1184391.0
Cabronazi;2018-04-13;256400.0
lavecinarubia;2018-04-13;412874.0
pourmecoffee;2018-04-13;281702.0
NFL_Memes;2018-04-13;441211.0
9GAG;2018-04-13;15054959.0
funnyordie;2018-04-13;14413268.0
netflix;2018-04-13;4924554.0
hbo;2018-04-13;1944179.0
FOXTV;2018-04-13;1264527.0
SonyPicsTeens;2018-04-13;2978102.0
Miramax;2018-04-13;427094.0
NBC;2018-04-13;1816218.0
La1_tve;2018-04-13;538238.0
laSextaTV;2018-04-13;902341.0
9gagtv;2018-04-13;186912.0
PrimeVideo;2018-04-13;376107.0
hulu;2018-04-13;538184.0
CBS;2018-04-13;983836.0
shows_tv;2018-04-13;14389.0
MarvelStudios;2018-04-13;902649.0
TwitterMovies;2018-04-13;7200509.0
policia;2018-04-13;3159904.0
CIA;2018-04-13;2306677.0
WhiteHouse;2018-04-13;16962743.0
casareal;2018-04-13;850588.0
nswpolice;2018-04-13;154719.0
guardiacivil;2018-04-13;1230125.0
DGTes;2018-04-13;204724.0
esa;2018-04-13;841318.0
NASA;2018-04-13;29282369.0
CERN;2018-04-13;2619452.0
EU_Commission;2018-04-13;931411.0
UN;2018-04-13;10312212.0
EUCouncil;2018-04-13;323149.0
ONU_es;2018-04-13;973059.0
UNICEF;2018-04-13;7234718.0
sockington;2018-04-13;1423124.0
Fascinatingpics;2018-04-13;6906989.0
shedancestibet;2018-04-13;24095.0
A_single_bear;2018-04-13;114443.0
BronxZoosCobra;2018-04-13;158786.0
MoveTheWorld;2018-04-13;119092.0
peta;2018-04-13;1066685.0
dodo;2018-04-13;831227.0
BuzzFeedAnimals;2018-04-13;108525.0
NationalZoo;2018-04-13;457594.0
fabulousanimals;2018-04-13;
darth;2018-04-13;123315.0
EmrgencyKittens;2018-04-13;7043457.0
AnimalPlanet;2018-04-13;1638466.0
natgeowild;2018-04-13;931075.0
TEDTalks;2018-04-13;11107869.0
materia_ciencia;2018-04-13;738165.0
cienciaplus;2018-04-13;403052.0
WIREDScience;2018-04-13;2101158.0
ScienceMarchDC;2018-04-13;356206.0
sciencemagazine;2018-04-13;1139663.0
sciencemuseum;2018-04-13;671005.0
aaas;2018-04-13;90727.0
NSF;2018-04-13;1095278.0
PopSci;2018-04-13;1267833.0
scienceworldca;2018-04-13;17700.0
rdfrs;2018-04-13;82585.0
MarsCuriosity;2018-04-13;3949944.0
cienciatmx;2018-04-13;25.0
CdeCiencia;2018-04-13;59151.0
StockTwits;2018-04-13;602429.0
business;2018-04-13;4715577.0
1Brokercom;2018-04-13;4811.0
LSFinancial;2018-04-13;15406.0
TV_TradingIdeas;2018-04-13;14024.0
mytradingbuddy;2018-04-13;84429.0
HarvardBiz;2018-04-13;5411530.0
BabyPips;2018-04-13;88502.0
FTTradingRoom;2018-04-13;23839.0
TradingNation;2018-04-13;17779.0
BigCheds;2018-04-13;57167.0
DanielsTrading;2018-04-13;6461.0
canuck2usa;2018-04-13;44341.0
BourseetTrading;2018-04-13;16047.0
tradingview;2018-04-13;
bonappetit;2018-04-14;3261041.0
NatGeoFood;2018-04-14;36151.0
TwitterFood;2018-04-14;839406.0
Fooddotcom;2018-04-14;30.0
newfoodeconomy;2018-04-14;6488.0
bflay;2018-04-14;2749284.0
RealCarrotFacts;2018-04-14;220185.0
NYTFood;2018-04-14;1423083.0
CivilEats;2018-04-14;93223.0
Seriouseats;2018-04-14;816922.0
RealCapnCrunch;2018-04-14;41704.0
iowagirleats;2018-04-14;15280.0
spoonuniversity;2018-04-14;17300.0
foodandwine;2018-04-14;6696825.0
epicurious;2018-04-14;2811873.0
Newsweek;2018-04-14;3430769.0
nytimes;2018-04-14;41804814.0
NBCNews;2018-04-14;6023812.0
CNN;2018-04-14;40140760.0
washingtonpost;2018-04-14;12445098.0
BBCWorld;2018-04-14;23187166.0
WSJ;2018-04-14;15744575.0
FoxNews;2018-04-14;17692690.0
ABC;2018-04-14;13910183.0
Reuters;2018-04-14;19645995.0
el_pais;2018-04-14;6629127.0
abc_es;2018-04-14;1541727.0
antena3com;2018-04-14;1363151.0
noticias_cuatro;2018-04-14;807808.0
24h_tve;2018-04-14;1272890.0
ecosdelbalon;2018-04-14;38908.0
NYT4thDownBot;2018-04-14;25802.0
baseballpro;2018-04-14;116147.0
FutbolAvanzado;2018-04-14;25857.0
NBA;2018-04-14;27554294.0
LaLiga;2018-04-14;3578883.0
AnalyseSport;2018-04-14;8542.0
Olympics;2018-04-14;6314577.0
wizard_cfc;2018-04-14;16580.0
ThatGuyTipsterr;2018-04-14;9493.0
moneyballfutbol;2018-04-14;2848.0
Multi_Apuesta;2018-04-14;50441.0
AP_Sports;2018-04-14;120612.0
sportbible;2018-04-14;1299382.0
SportsCenter;2018-04-14;35706363.0
livefolk;2018-04-14;205.0
travel;2018-04-14;6674736.0
NatGeoTravel;2018-04-14;6725136.0
TravelLeisure;2018-04-14;4041122.0
Earth_Pics;2018-04-14;
EarthPix;2018-04-14;3146950.0
frugaltraveler;2018-04-14;517238.0
nytimestravel;2018-04-14;1145809.0
BBC_Travel;2018-04-14;988578.0
TelegraphTravel;2018-04-14;287977.0
TravelMagazine;2018-04-14;2808569.0
CNTraveler;2018-04-14;3293841.0
ThatsEarth;2018-04-14;1464775.0
chicagoideas;2018-04-14;39492.0
ViajaEnElMundo;2018-04-14;132607.0
TheBlondeSalad;2018-04-14;9982.0
kenzo;2018-04-14;330237.0
voguemagazine;2018-04-14;13728335.0
BritishVogue;2018-04-14;3615910.0
ELLEmagazine;2018-04-14;6886799.0
Cosmopolitan;2018-04-14;1731781.0
Fashionista_com;2018-04-14;2258684.0
WhoWhatWear;2018-04-14;2328373.0
TheCut;2018-04-14;1432993.0
TimesFashion;2018-04-14;2508379.0
ELLEUK;2018-04-14;1220976.0
LondonFashionWk;2018-04-14;1273629.0
VictoriasSecret;2018-04-14;11549488.0
styleinmadrid;2018-04-14;28477.0
RevistaInStyle;2018-04-14;31178.0
Sephora;2018-04-14;2399497.0
CiudadanosCs;2018-04-14;468834.0
Bcnisnotcat_;2018-04-14;58734.0
AMI__cat;2018-04-14;39050.0
TheDemocrats;2018-04-14;1437736.0
epp;2018-04-14;125608.0
ahorapodemos;2018-04-14;1331678.0
CNNPolitics;2018-04-14;2663413.0
bpolitics;2018-04-14;239050.0
ABCPolitics;2018-04-14;695530.0
MSNBC;2018-04-14;2088561.0
latimes;2018-04-14;3248830.0
thehill;2018-04-14;3070085.0
vox_es;2018-04-14;75184.0
cope_es;2018-04-14;343935.0
OndaCero_es;2018-04-14;498465.0
UberFacts;2018-04-14;14520221.0
BuzzFeed;2018-04-14;6534499.0
SavedYouAClick;2018-04-14;260211.0
MoviePass;2018-04-14;49528.0
kalesalad;2018-04-14;170860.0
cuantocabron;2018-04-14;208623.0
ladbible;2018-04-14;2060050.0
mental_floss;2018-04-14;657400.0
elmundotoday;2018-04-14;1184892.0
Cabronazi;2018-04-14;256464.0
lavecinarubia;2018-04-14;413584.0
pourmecoffee;2018-04-14;281741.0
NFL_Memes;2018-04-14;441171.0
9GAG;2018-04-14;15069143.0
funnyordie;2018-04-14;14413995.0
netflix;2018-04-14;4932800.0
hbo;2018-04-14;1944903.0
FOXTV;2018-04-14;1264748.0
SonyPicsTeens;2018-04-14;2977896.0
Miramax;2018-04-14;427074.0
NBC;2018-04-14;1817074.0
La1_tve;2018-04-14;538356.0
laSextaTV;2018-04-14;902504.0
9gagtv;2018-04-14;186905.0
PrimeVideo;2018-04-14;376185.0
hulu;2018-04-14;538369.0
CBS;2018-04-14;984133.0
shows_tv;2018-04-14;14396.0
MarvelStudios;2018-04-14;905783.0
TwitterMovies;2018-04-14;7200700.0
policia;2018-04-14;3160633.0
CIA;2018-04-14;2307890.0
WhiteHouse;2018-04-14;16974755.0
casareal;2018-04-14;851031.0
nswpolice;2018-04-14;155054.0
guardiacivil;2018-04-14;1231058.0
DGTes;2018-04-14;204761.0
esa;2018-04-14;841744.0
NASA;2018-04-14;29300815.0
CERN;2018-04-14;2621606.0
EU_Commission;2018-04-14;932097.0
UN;2018-04-14;10320483.0
EUCouncil;2018-04-14;323529.0
ONU_es;2018-04-14;975348.0
UNICEF;2018-04-14;7237867.0
sockington;2018-04-14;1423255.0
Fascinatingpics;2018-04-14;6920647.0
shedancestibet;2018-04-14;24103.0
A_single_bear;2018-04-14;114509.0
BronxZoosCobra;2018-04-14;158785.0
MoveTheWorld;2018-04-14;119122.0
peta;2018-04-14;1066942.0
dodo;2018-04-14;834001.0
BuzzFeedAnimals;2018-04-14;108567.0
NationalZoo;2018-04-14;458903.0
fabulousanimals;2018-04-14;
darth;2018-04-14;123496.0
EmrgencyKittens;2018-04-14;7058841.0
AnimalPlanet;2018-04-14;1640028.0
natgeowild;2018-04-14;931361.0
TEDTalks;2018-04-14;11111779.0
materia_ciencia;2018-04-14;738742.0
cienciaplus;2018-04-14;403236.0
WIREDScience;2018-04-14;2101317.0
ScienceMarchDC;2018-04-14;356978.0
sciencemagazine;2018-04-14;1140334.0
sciencemuseum;2018-04-14;671230.0
aaas;2018-04-14;90951.0
NSF;2018-04-14;1095581.0
PopSci;2018-04-14;1268098.0
scienceworldca;2018-04-14;17711.0
rdfrs;2018-04-14;82629.0
MarsCuriosity;2018-04-14;3950503.0
cienciatmx;2018-04-14;24.0
CdeCiencia;2018-04-14;59230.0
StockTwits;2018-04-14;602477.0
business;2018-04-14;4717827.0
1Brokercom;2018-04-14;4813.0
LSFinancial;2018-04-14;15408.0
TV_TradingIdeas;2018-04-14;14029.0
mytradingbuddy;2018-04-14;84422.0
HarvardBiz;2018-04-14;5413925.0
BabyPips;2018-04-14;88523.0
FTTradingRoom;2018-04-14;23850.0
TradingNation;2018-04-14;17808.0
BigCheds;2018-04-14;57318.0
DanielsTrading;2018-04-14;6460.0
canuck2usa;2018-04-14;44378.0
BourseetTrading;2018-04-14;16048.0
tradingview;2018-04-14;
bonappetit;2018-04-15;3263338.0
NatGeoFood;2018-04-15;36162.0
TwitterFood;2018-04-15;839451.0
Fooddotcom;2018-04-15;31.0
newfoodeconomy;2018-04-15;6493.0
bflay;2018-04-15;2750428.0
RealCarrotFacts;2018-04-15;220146.0
NYTFood;2018-04-15;1423258.0
CivilEats;2018-04-15;93245.0
Seriouseats;2018-04-15;817297.0
RealCapnCrunch;2018-04-15;41702.0
iowagirleats;2018-04-15;15283.0
spoonuniversity;2018-04-15;17300.0
foodandwine;2018-04-15;6697441.0
epicurious;2018-04-15;2812126.0
Newsweek;2018-04-15;3431022.0
nytimes;2018-04-15;41818928.0
NBCNews;2018-04-15;6027129.0
CNN;2018-04-15;40155749.0
washingtonpost;2018-04-15;12452423.0
BBCWorld;2018-04-15;23200156.0
WSJ;2018-04-15;15748669.0
FoxNews;2018-04-15;17702505.0
ABC;2018-04-15;13918107.0
Reuters;2018-04-15;19652555.0
el_pais;2018-04-15;6631272.0
abc_es;2018-04-15;1542351.0
antena3com;2018-04-15;1363311.0
noticias_cuatro;2018-04-15;807972.0
24h_tve;2018-04-15;1273082.0
ecosdelbalon;2018-04-15;38910.0
NYT4thDownBot;2018-04-15;25801.0
baseballpro;2018-04-15;116186.0
FutbolAvanzado;2018-04-15;25873.0
NBA;2018-04-15;27560299.0
LaLiga;2018-04-15;3581163.0
AnalyseSport;2018-04-15;8540.0
Olympics;2018-04-15;6321085.0
wizard_cfc;2018-04-15;16592.0
ThatGuyTipsterr;2018-04-15;9510.0
moneyballfutbol;2018-04-15;2847.0
Multi_Apuesta;2018-04-15;50449.0
AP_Sports;2018-04-15;120616.0
sportbible;2018-04-15;1299321.0
SportsCenter;2018-04-15;35711937.0
livefolk;2018-04-15;206.0
travel;2018-04-15;6688289.0
NatGeoTravel;2018-04-15;6730397.0
TravelLeisure;2018-04-15;4041742.0
Earth_Pics;2018-04-15;
EarthPix;2018-04-15;3148940.0
frugaltraveler;2018-04-15;517253.0
nytimestravel;2018-04-15;1145932.0
BBC_Travel;2018-04-15;988795.0
TelegraphTravel;2018-04-15;288090.0
TravelMagazine;2018-04-15;2809301.0
CNTraveler;2018-04-15;3296740.0
ThatsEarth;2018-04-15;1466044.0
chicagoideas;2018-04-15;39500.0
ViajaEnElMundo;2018-04-15;132706.0
TheBlondeSalad;2018-04-15;9983.0
kenzo;2018-04-15;330565.0
voguemagazine;2018-04-15;13730291.0
BritishVogue;2018-04-15;3616122.0
ELLEmagazine;2018-04-15;6887672.0
Cosmopolitan;2018-04-15;1732096.0
Fashionista_com;2018-04-15;2258826.0
WhoWhatWear;2018-04-15;2328373.0
TheCut;2018-04-15;1433089.0
TimesFashion;2018-04-15;2508474.0
ELLEUK;2018-04-15;1220989.0
LondonFashionWk;2018-04-15;1273767.0
VictoriasSecret;2018-04-15;11551216.0
styleinmadrid;2018-04-15;28475.0
RevistaInStyle;2018-04-15;31188.0
Sephora;2018-04-15;2399851.0
CiudadanosCs;2018-04-15;468980.0
Bcnisnotcat_;2018-04-15;58779.0
AMI__cat;2018-04-15;39085.0
TheDemocrats;2018-04-15;1437980.0
epp;2018-04-15;125596.0
ahorapodemos;2018-04-15;1331839.0
CNNPolitics;2018-04-15;2664205.0
bpolitics;2018-04-15;239104.0
ABCPolitics;2018-04-15;695844.0
MSNBC;2018-04-15;2090338.0
latimes;2018-04-15;3249849.0
thehill;2018-04-15;3071090.0
vox_es;2018-04-15;75294.0
cope_es;2018-04-15;343974.0
OndaCero_es;2018-04-15;498530.0
UberFacts;2018-04-15;14520592.0
BuzzFeed;2018-04-15;6536462.0
SavedYouAClick;2018-04-15;260261.0
MoviePass;2018-04-15;49662.0
kalesalad;2018-04-15;171027.0
cuantocabron;2018-04-15;208603.0
ladbible;2018-04-15;2060512.0
mental_floss;2018-04-15;657693.0
elmundotoday;2018-04-15;1185431.0
Cabronazi;2018-04-15;256541.0
lavecinarubia;2018-04-15;414408.0
pourmecoffee;2018-04-15;281751.0
NFL_Memes;2018-04-15;441131.0
9GAG;2018-04-15;15083473.0
funnyordie;2018-04-15;14414576.0
netflix;2018-04-15;4938800.0
hbo;2018-04-15;1945466.0
FOXTV;2018-04-15;1264921.0
SonyPicsTeens;2018-04-15;2977627.0
Miramax;2018-04-15;427047.0
NBC;2018-04-15;1818186.0
La1_tve;2018-04-15;538467.0
laSextaTV;2018-04-15;902680.0
9gagtv;2018-04-15;186895.0
PrimeVideo;2018-04-15;376241.0
hulu;2018-04-15;538449.0
CBS;2018-04-15;984474.0
shows_tv;2018-04-15;14408.0
MarvelStudios;2018-04-15;909274.0
TwitterMovies;2018-04-15;7200848.0
policia;2018-04-15;3161427.0
CIA;2018-04-15;2308955.0
WhiteHouse;2018-04-15;16984345.0
casareal;2018-04-15;851523.0
nswpolice;2018-04-15;155190.0
guardiacivil;2018-04-15;1232015.0
DGTes;2018-04-15;204793.0
esa;2018-04-15;842089.0
NASA;2018-04-15;29318276.0
CERN;2018-04-15;2623633.0
EU_Commission;2018-04-15;932574.0
UN;2018-04-15;10326287.0
EUCouncil;2018-04-15;323703.0
ONU_es;2018-04-15;976546.0
UNICEF;2018-04-15;7240294.0
sockington;2018-04-15;1423327.0
Fascinatingpics;2018-04-15;6934572.0
shedancestibet;2018-04-15;24115.0
A_single_bear;2018-04-15;114521.0
BronxZoosCobra;2018-04-15;158774.0
MoveTheWorld;2018-04-15;119171.0
peta;2018-04-15;1067094.0
dodo;2018-04-15;837227.0
BuzzFeedAnimals;2018-04-15;108603.0
NationalZoo;2018-04-15;460190.0
fabulousanimals;2018-04-15;
darth;2018-04-15;123592.0
EmrgencyKittens;2018-04-15;7074261.0
AnimalPlanet;2018-04-15;1641545.0
natgeowild;2018-04-15;931648.0
TEDTalks;2018-04-15;11115749.0
materia_ciencia;2018-04-15;739366.0
cienciaplus;2018-04-15;403470.0
WIREDScience;2018-04-15;2101423.0
ScienceMarchDC;2018-04-15;357127.0
sciencemagazine;2018-04-15;1140951.0
sciencemuseum;2018-04-15;671426.0
aaas;2018-04-15;91037.0
NSF;2018-04-15;1095882.0
PopSci;2018-04-15;1268313.0
scienceworldca;2018-04-15;17716.0
rdfrs;2018-04-15;82664.0
MarsCuriosity;2018-04-15;3951153.0
cienciatmx;2018-04-15;24.0
CdeCiencia;2018-04-15;59310.0
StockTwits;2018-04-15;602558.0
business;2018-04-15;4720049.0
1Brokercom;2018-04-15;4818.0
LSFinancial;2018-04-15;15406.0
TV_TradingIdeas;2018-04-15;14040.0
mytradingbuddy;2018-04-15;84415.0
HarvardBiz;2018-04-15;5416645.0
BabyPips;2018-04-15;88557.0
FTTradingRoom;2018-04-15;23860.0
TradingNation;2018-04-15;17822.0
BigCheds;2018-04-15;57518.0
DanielsTrading;2018-04-15;6460.0
canuck2usa;2018-04-15;44395.0
BourseetTrading;2018-04-15;16067.0
tradingview;2018-04-15;
bonappetit;2018-04-16;3265417.0
NatGeoFood;2018-04-16;36172.0
TwitterFood;2018-04-16;839493.0
Fooddotcom;2018-04-16;31.0
newfoodeconomy;2018-04-16;6502.0
bflay;2018-04-16;2751598.0
RealCarrotFacts;2018-04-16;220129.0
NYTFood;2018-04-16;1423405.0
CivilEats;2018-04-16;93260.0
Seriouseats;2018-04-16;817686.0
RealCapnCrunch;2018-04-16;41702.0
iowagirleats;2018-04-16;15287.0
spoonuniversity;2018-04-16;17301.0
foodandwine;2018-04-16;6698055.0
epicurious;2018-04-16;2812470.0
Newsweek;2018-04-16;3431222.0
nytimes;2018-04-16;41833087.0
NBCNews;2018-04-16;6030549.0
CNN;2018-04-16;40170099.0
washingtonpost;2018-04-16;12459703.0
BBCWorld;2018-04-16;23212411.0
WSJ;2018-04-16;15752636.0
FoxNews;2018-04-16;17712292.0
ABC;2018-04-16;13925971.0
Reuters;2018-04-16;19657901.0
el_pais;2018-04-16;6632475.0
abc_es;2018-04-16;1542694.0
antena3com;2018-04-16;1363440.0
noticias_cuatro;2018-04-16;808162.0
24h_tve;2018-04-16;1273289.0
ecosdelbalon;2018-04-16;38916.0
NYT4thDownBot;2018-04-16;25799.0
baseballpro;2018-04-16;116204.0
FutbolAvanzado;2018-04-16;25899.0
NBA;2018-04-16;27565825.0
LaLiga;2018-04-16;3582829.0
AnalyseSport;2018-04-16;8540.0
Olympics;2018-04-16;6326655.0
wizard_cfc;2018-04-16;16605.0
ThatGuyTipsterr;2018-04-16;9533.0
moneyballfutbol;2018-04-16;2848.0
Multi_Apuesta;2018-04-16;50461.0
AP_Sports;2018-04-16;120633.0
sportbible;2018-04-16;1299302.0
SportsCenter;2018-04-16;35717767.0
livefolk;2018-04-16;205.0
travel;2018-04-16;6700969.0
NatGeoTravel;2018-04-16;6735380.0
TravelLeisure;2018-04-16;4042363.0
Earth_Pics;2018-04-16;
EarthPix;2018-04-16;3150798.0
frugaltraveler;2018-04-16;517270.0
nytimestravel;2018-04-16;1146059.0
BBC_Travel;2018-04-16;988989.0
TelegraphTravel;2018-04-16;288186.0
TravelMagazine;2018-04-16;2809993.0
CNTraveler;2018-04-16;3299527.0
ThatsEarth;2018-04-16;1466203.0
chicagoideas;2018-04-16;39500.0
ViajaEnElMundo;2018-04-16;132783.0
TheBlondeSalad;2018-04-16;9986.0
kenzo;2018-04-16;330874.0
voguemagazine;2018-04-16;13732253.0
BritishVogue;2018-04-16;3616337.0
ELLEmagazine;2018-04-16;6888500.0
Cosmopolitan;2018-04-16;1732323.0
Fashionista_com;2018-04-16;2258965.0
WhoWhatWear;2018-04-16;2328355.0
